sport,league,event_ticker,market_ticker,game_id,home_team,away_team,commence_time,selection,yes_bid,yes_ask,implied_prob_mid,spread,yes_bid_size,yes_ask_size,volume,volume_24h,open_interest,status,source,fetched_at
nfl,NFL,KXNFLGAME-26SEP13DALNYG,KXNFLGAME-26SEP13DALNYG-DAL,,NYG,DAL,2026-09-14T06:20:00Z,away,0.6,0.61,0.605,0.01,73370.12,56156.09,379544.33,69206.99,304273.55,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP13DALNYG,KXNFLGAME-26SEP13DALNYG-NYG,,NYG,DAL,2026-09-14T06:20:00Z,home,0.4,0.41,0.405,0.01,695.22,451388.77,144364.17,35959.98,108399.82,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP13GBMIN,KXNFLGAME-26SEP13GBMIN-GB,,MIN,GB,2026-09-13T23:25:00Z,away,0.45,0.46,0.455,0.01,127013.69,4161.07,263172.57,56050.17,222141.19,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP13GBMIN,KXNFLGAME-26SEP13GBMIN-MIN,,MIN,GB,2026-09-13T23:25:00Z,home,0.53,0.54,0.535,0.01,94544.9,30527.17,109876.59,23564.09,95598.95,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP13MIALV,KXNFLGAME-26SEP13MIALV-MIA,,LV,MIA,2026-09-13T23:25:00Z,away,0.39,0.4,0.395,0.01,23705.35,69497.81,84424.0,33035.19,74707.78,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP13MIALV,KXNFLGAME-26SEP13MIALV-LV,,LV,MIA,2026-09-13T23:25:00Z,home,0.59,0.6,0.595,0.01,83345.78,109327.01,69993.43,11536.2,55152.57,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP13NODET,KXNFLGAME-26SEP13NODET-NO,,DET,NO,2026-09-13T20:00:00Z,away,0.25,0.26,0.255,0.01,183224.33,101306.69,110941.96,17890.73,90726.45,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP13NODET,KXNFLGAME-26SEP13NODET-DET,,DET,NO,2026-09-13T20:00:00Z,home,0.74,0.75,0.745,0.01,98350.4,127044.63,201926.61,27621.04,119566.81,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP13NYJTEN,KXNFLGAME-26SEP13NYJTEN-NYJ,,TEN,NYJ,2026-09-13T23:00:00Z,away,0.47,0.48,0.475,0.01,210151.63,31617.74,99942.94,17186.84,84316.76,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP13NYJTEN,KXNFLGAME-26SEP13NYJTEN-TEN,,TEN,NYJ,2026-09-13T23:00:00Z,home,0.51,0.52,0.515,0.01,110411.84,230852.54,56219.27,15820.95,43991.79,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP13TBCIN,KXNFLGAME-26SEP13TBCIN-TB,,CIN,TB,2026-09-13T20:00:00Z,away,0.35,0.36,0.355,0.01,16540.7,42715.7,78869.97,15730.89,70401.58,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP13TBCIN,KXNFLGAME-26SEP13TBCIN-CIN,,CIN,TB,2026-09-13T20:00:00Z,home,0.64,0.65,0.645,0.01,5183.3,140858.92,30248.08,6281.12,24653.55,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP13WASPHI,KXNFLGAME-26SEP13WASPHI-WAS,,PHI,WAS,2026-09-13T23:25:00Z,away,0.31,0.32,0.315,0.01,72362.42,128092.87,78950.95,7361.85,74104.02,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP13WASPHI,KXNFLGAME-26SEP13WASPHI-PHI,,PHI,WAS,2026-09-13T23:25:00Z,home,0.67,0.68,0.675,0.01,118795.47,379318.28,90064.46,19935.07,81646.8,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP14DENKC,KXNFLGAME-26SEP14DENKC-DEN,,KC,DEN,2026-09-15T03:15:00Z,away,0.43,0.44,0.435,0.01,16158.34,104699.19,270062.91,49269.58,239261.41,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP14DENKC,KXNFLGAME-26SEP14DENKC-KC,,KC,DEN,2026-09-15T03:15:00Z,home,0.56,0.57,0.565,0.01,25639.72,39849.99,54469.09,8833.92,44359.45,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP17DETBUF,KXNFLGAME-26SEP17DETBUF-DET,,BUF,DET,2026-09-18T03:15:00Z,away,0.39,0.4,0.395,0.01,218.89,2699.32,11224.8,2262.28,8674.47,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP17DETBUF,KXNFLGAME-26SEP17DETBUF-BUF,,BUF,DET,2026-09-18T03:15:00Z,home,0.6,0.61,0.605,0.01,1353.41,4191.43,13164.09,1318.71,11473.2,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP20CARATL,KXNFLGAME-26SEP20CARATL-CAR,,ATL,CAR,2026-09-20T20:00:00Z,away,0.45,0.47,0.4599999999999999,0.02,5331.0,1860.96,8815.28,288.28,6190.13,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP20CARATL,KXNFLGAME-26SEP20CARATL-ATL,,ATL,CAR,2026-09-20T20:00:00Z,home,0.52,0.54,0.53,0.02,1600.0,2585.0,1144.52,53.12,1045.59,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP20CINHOU,KXNFLGAME-26SEP20CINHOU-CIN,,HOU,CIN,2026-09-20T20:00:00Z,away,0.42,0.43,0.425,0.01,3040.58,1934.82,6320.76,655.65,5098.3,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP20CINHOU,KXNFLGAME-26SEP20CINHOU-HOU,,HOU,CIN,2026-09-20T20:00:00Z,home,0.56,0.57,0.565,0.01,1800.0,2770.0,1961.57,131.0,1503.02,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP20CLETB,KXNFLGAME-26SEP20CLETB-CLE,,TB,CLE,2026-09-20T20:00:00Z,away,0.26,0.27,0.265,0.01,3422.0,1356.0,2517.13,294.41,1638.33,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP20CLETB,KXNFLGAME-26SEP20CLETB-TB,,TB,CLE,2026-09-20T20:00:00Z,home,0.72,0.73,0.725,0.01,2210.0,6024.95,2390.84,797.91,2313.49,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP20GBNYJ,KXNFLGAME-26SEP20GBNYJ-GB,,NYJ,GB,2026-09-20T20:00:00Z,away,0.68,0.69,0.685,0.01,9.93,3202.0,2828.98,229.69,2677.68,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP20GBNYJ,KXNFLGAME-26SEP20GBNYJ-NYJ,,NYJ,GB,2026-09-20T20:00:00Z,home,0.3,0.32,0.31,0.02,7022.05,1309.0,1869.87,334.56,1348.32,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP20INDKC,KXNFLGAME-26SEP20INDKC-IND,,KC,IND,2026-09-21T03:20:00Z,away,0.27,0.28,0.275,0.01,137.0,7531.0,7360.45,387.63,4369.91,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP20INDKC,KXNFLGAME-26SEP20INDKC-KC,,KC,IND,2026-09-21T03:20:00Z,home,0.71,0.73,0.72,0.02,4440.5,2315.92,1257.23,119.94,925.67,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP20JACDEN,KXNFLGAME-26SEP20JACDEN-JAC,,DEN,JAX,2026-09-20T23:05:00Z,away,0.41,0.43,0.42,0.02,3202.3,4502.83,940.79,190.38,615.13,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP20JACDEN,KXNFLGAME-26SEP20JACDEN-DEN,,DEN,JAX,2026-09-20T23:05:00Z,home,0.57,0.58,0.575,0.01,1016.95,2191.0,2088.7,188.53,1643.32,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP20LVLAC,KXNFLGAME-26SEP20LVLAC-LV,,LAC,LV,2026-09-20T23:05:00Z,away,0.2,0.21,0.205,0.01,682.07,4153.75,13170.53,5289.11,11266.09,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP20LVLAC,KXNFLGAME-26SEP20LVLAC-LAC,,LAC,LV,2026-09-20T23:05:00Z,home,0.79,0.8,0.795,0.01,561.0,5545.61,11504.93,6532.69,11148.06,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP20MIASF,KXNFLGAME-26SEP20MIASF-MIA,,SF,MIA,2026-09-20T23:25:00Z,away,0.13,0.14,0.135,0.01,1275.33,521.61,14549.04,1628.09,9757.44,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP20MIASF,KXNFLGAME-26SEP20MIASF-SF,,SF,MIA,2026-09-20T23:25:00Z,home,0.86,0.87,0.865,0.01,504.74,7638.09,5558.4,1542.34,3708.63,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP20MINCHI,KXNFLGAME-26SEP20MINCHI-MIN,,CHI,MIN,2026-09-20T20:00:00Z,away,0.4,0.41,0.405,0.01,9.46,5849.29,8850.2,1312.68,7623.75,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP20MINCHI,KXNFLGAME-26SEP20MINCHI-CHI,,CHI,MIN,2026-09-20T20:00:00Z,home,0.6,0.61,0.605,0.01,18.79,4524.0,7156.26,526.31,5364.04,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP20NOBAL,KXNFLGAME-26SEP20NOBAL-NO,,BAL,NO,2026-09-20T20:00:00Z,away,0.21,0.22,0.215,0.01,2498.35,1308.0,7380.49,1045.3,6976.87,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP20NOBAL,KXNFLGAME-26SEP20NOBAL-BAL,,BAL,NO,2026-09-20T20:00:00Z,home,0.77,0.78,0.775,0.01,1034.88,8378.49,5030.8,1803.63,4609.12,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP20PHITEN,KXNFLGAME-26SEP20PHITEN-PHI,,TEN,PHI,2026-09-20T20:00:00Z,away,0.69,0.7,0.695,0.01,13.94,5670.52,9292.07,1045.58,7741.12,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP20PHITEN,KXNFLGAME-26SEP20PHITEN-TEN,,TEN,PHI,2026-09-20T20:00:00Z,home,0.3,0.31,0.305,0.01,1003.38,1370.0,1045.17,339.58,950.91,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP20PITNE,KXNFLGAME-26SEP20PITNE-PIT,,NE,PIT,2026-09-20T20:00:00Z,away,0.35,0.37,0.36,0.02,164.06,362.0,17859.98,4568.56,15595.59,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP20PITNE,KXNFLGAME-26SEP20PITNE-NE,,NE,PIT,2026-09-20T20:00:00Z,home,0.63,0.65,0.64,0.02,112.99,48.53,4782.08,3441.36,3461.74,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP20SEAARI,KXNFLGAME-26SEP20SEAARI-SEA,,ARI,SEA,2026-09-20T23:25:00Z,away,0.73,0.75,0.74,0.02,2153.9,590.97,4553.24,2410.75,3521.68,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP20SEAARI,KXNFLGAME-26SEP20SEAARI-ARI,,ARI,SEA,2026-09-20T23:25:00Z,home,0.25,0.27,0.26,0.02,26.59,2604.21,4578.36,2152.36,3865.08,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP20WASDAL,KXNFLGAME-26SEP20WASDAL-WAS,,DAL,WAS,2026-09-20T23:25:00Z,away,0.31,0.34,0.325,0.03,789.0,1875.0,1824.34,331.2,1377.83,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP20WASDAL,KXNFLGAME-26SEP20WASDAL-DAL,,DAL,WAS,2026-09-20T23:25:00Z,home,0.66,0.69,0.675,0.03,95.28,3828.04,8394.55,3954.25,7926.27,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP21NYGLAR,KXNFLGAME-26SEP21NYGLAR-NYG,,LA,NYG,2026-09-22T03:15:00Z,away,0.17,0.18,0.175,0.01,904.32,495.25,6547.63,1251.65,5777.63,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP21NYGLAR,KXNFLGAME-26SEP21NYGLAR-LAR,,LA,NYG,2026-09-22T03:15:00Z,home,0.81,0.83,0.8200000000000001,0.02,1422.0,7073.13,19654.93,609.06,18961.99,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP10SFLAR,KXNFLGAME-26SEP10SFLAR-SF,,LA,SF,2026-09-11T06:35:00Z,away,0.35,0.36,0.355,0.01,494430.51,11058365.07,1800979.22,1125072.46,1611346.7,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP10SFLAR,KXNFLGAME-26SEP10SFLAR-LAR,,LA,SF,2026-09-11T06:35:00Z,home,0.64,0.65,0.645,0.01,1417117.65,8106140.63,1715807.06,1098468.69,1446222.63,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP13ARILAC,KXNFLGAME-26SEP13ARILAC-ARI,,LAC,ARI,2026-09-14T02:25:00Z,away,0.18,0.19,0.185,0.01,128459.11,120094.74,97377.91,17393.31,71274.86,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP13ARILAC,KXNFLGAME-26SEP13ARILAC-LAC,,LAC,ARI,2026-09-14T02:25:00Z,home,0.8,0.81,0.805,0.01,117740.57,313582.03,153767.36,25635.35,90683.67,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP13ATLPIT,KXNFLGAME-26SEP13ATLPIT-ATL,,PIT,ATL,2026-09-13T20:00:00Z,away,0.36,0.37,0.365,0.01,5530.65,283873.87,55979.17,9628.06,43940.23,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP13ATLPIT,KXNFLGAME-26SEP13ATLPIT-PIT,,PIT,ATL,2026-09-13T20:00:00Z,home,0.63,0.64,0.635,0.01,19763.8,17507.4,190534.78,35184.34,177992.42,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP13BALIND,KXNFLGAME-26SEP13BALIND-BAL,,IND,BAL,2026-09-13T20:00:00Z,away,0.6,0.61,0.605,0.01,128671.69,94584.66,103843.55,20470.65,85272.39,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP13BALIND,KXNFLGAME-26SEP13BALIND-IND,,IND,BAL,2026-09-13T20:00:00Z,home,0.38,0.39,0.385,0.01,183779.02,8018.61,44441.45,6562.7,37775.45,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP13BUFHOU,KXNFLGAME-26SEP13BUFHOU-BUF,,HOU,BUF,2026-09-13T20:00:00Z,away,0.51,0.52,0.515,0.01,162437.51,405967.37,216930.11,40574.2,165707.39,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP13BUFHOU,KXNFLGAME-26SEP13BUFHOU-HOU,,HOU,BUF,2026-09-13T20:00:00Z,home,0.47,0.48,0.475,0.01,129385.67,20989.95,123625.53,34941.9,110699.67,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP13CHICAR,KXNFLGAME-26SEP13CHICAR-CHI,,CAR,CHI,2026-09-13T20:00:00Z,away,0.59,0.6,0.595,0.01,131326.5,122997.51,182419.59,26619.06,151024.01,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP13CHICAR,KXNFLGAME-26SEP13CHICAR-CAR,,CAR,CHI,2026-09-13T20:00:00Z,home,0.39,0.4,0.395,0.01,102927.99,91573.29,48101.25,9234.56,35851.94,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP13CLEJAC,KXNFLGAME-26SEP13CLEJAC-CLE,,JAX,CLE,2026-09-13T20:00:00Z,away,0.21,0.22,0.215,0.01,84776.91,249367.58,91595.45,20865.73,75146.74,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP13CLEJAC,KXNFLGAME-26SEP13CLEJAC-JAC,,JAX,CLE,2026-09-13T20:00:00Z,home,0.78,0.79,0.785,0.01,124661.97,111386.22,91080.27,18928.89,70667.0,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP13DALNYG,KXNFLGAME-26SEP13DALNYG-DAL,,NYG,DAL,2026-09-14T06:20:00Z,away,0.6,0.61,0.605,0.01,74569.47,53736.38,379943.04,69206.99,304672.26,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP13DALNYG,KXNFLGAME-26SEP13DALNYG-NYG,,NYG,DAL,2026-09-14T06:20:00Z,home,0.4,0.41,0.405,0.01,695.22,451724.93,144426.72,35959.98,108462.37,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP13GBMIN,KXNFLGAME-26SEP13GBMIN-GB,,MIN,GB,2026-09-13T23:25:00Z,away,0.45,0.46,0.455,0.01,126709.08,430.53,263423.16,56050.17,222329.68,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP13GBMIN,KXNFLGAME-26SEP13GBMIN-MIN,,MIN,GB,2026-09-13T23:25:00Z,home,0.53,0.54,0.535,0.01,94560.43,30440.92,109962.84,23564.09,95685.2,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP13MIALV,KXNFLGAME-26SEP13MIALV-MIA,,LV,MIA,2026-09-13T23:25:00Z,away,0.39,0.4,0.395,0.01,23705.35,72198.64,84529.17,33035.19,74812.95,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP13MIALV,KXNFLGAME-26SEP13MIALV-LV,,LV,MIA,2026-09-13T23:25:00Z,home,0.59,0.6,0.595,0.01,86345.78,109327.01,69993.43,11536.2,55152.57,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP13NODET,KXNFLGAME-26SEP13NODET-NO,,DET,NO,2026-09-13T20:00:00Z,away,0.25,0.26,0.255,0.01,205154.33,99212.69,111027.96,17890.73,90812.45,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP13NODET,KXNFLGAME-26SEP13NODET-DET,,DET,NO,2026-09-13T20:00:00Z,home,0.74,0.75,0.745,0.01,98350.4,126840.01,202131.23,27621.04,119771.43,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP13NYJTEN,KXNFLGAME-26SEP13NYJTEN-NYJ,,TEN,NYJ,2026-09-13T23:00:00Z,away,0.47,0.48,0.475,0.01,210151.63,28024.41,100013.27,17186.84,84387.09,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP13NYJTEN,KXNFLGAME-26SEP13NYJTEN-TEN,,TEN,NYJ,2026-09-13T23:00:00Z,home,0.51,0.52,0.515,0.01,110411.84,230769.02,56302.79,15820.95,44075.31,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP13TBCIN,KXNFLGAME-26SEP13TBCIN-TB,,CIN,TB,2026-09-13T20:00:00Z,away,0.35,0.36,0.355,0.01,16540.7,41286.87,78933.8,15730.89,70465.41,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP13TBCIN,KXNFLGAME-26SEP13TBCIN-CIN,,CIN,TB,2026-09-13T20:00:00Z,home,0.64,0.65,0.645,0.01,5183.3,140858.92,30248.08,6281.12,24653.55,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP13WASPHI,KXNFLGAME-26SEP13WASPHI-WAS,,PHI,WAS,2026-09-13T23:25:00Z,away,0.31,0.32,0.315,0.01,72362.42,128092.87,78950.95,7361.85,74104.02,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP13WASPHI,KXNFLGAME-26SEP13WASPHI-PHI,,PHI,WAS,2026-09-13T23:25:00Z,home,0.67,0.68,0.675,0.01,118777.9,376203.71,90107.6,19935.07,81646.8,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP14DENKC,KXNFLGAME-26SEP14DENKC-DEN,,KC,DEN,2026-09-15T03:15:00Z,away,0.43,0.44,0.435,0.01,16158.34,105944.17,270300.93,49269.58,239475.94,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP14DENKC,KXNFLGAME-26SEP14DENKC-KC,,KC,DEN,2026-09-15T03:15:00Z,home,0.56,0.57,0.565,0.01,28639.22,39841.48,54478.6,8833.92,44368.96,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP17DETBUF,KXNFLGAME-26SEP17DETBUF-DET,,BUF,DET,2026-09-18T03:15:00Z,away,0.39,0.4,0.395,0.01,225.58,2371.32,11224.8,2262.28,8674.47,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP17DETBUF,KXNFLGAME-26SEP17DETBUF-BUF,,BUF,DET,2026-09-18T03:15:00Z,home,0.6,0.61,0.605,0.01,1853.41,4191.43,13164.09,1318.71,11473.2,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP20CARATL,KXNFLGAME-26SEP20CARATL-CAR,,ATL,CAR,2026-09-20T20:00:00Z,away,0.45,0.48,0.46499999999999997,0.03,5331.0,527.5,8815.28,288.28,6190.13,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP20CARATL,KXNFLGAME-26SEP20CARATL-ATL,,ATL,CAR,2026-09-20T20:00:00Z,home,0.52,0.54,0.53,0.02,661.0,2585.0,1144.52,53.12,1045.59,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP20CINHOU,KXNFLGAME-26SEP20CINHOU-CIN,,HOU,CIN,2026-09-20T20:00:00Z,away,0.42,0.44,0.43,0.02,3100.58,5735.8,6320.76,655.65,5098.3,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP20CINHOU,KXNFLGAME-26SEP20CINHOU-HOU,,HOU,CIN,2026-09-20T20:00:00Z,home,0.55,0.57,0.56,0.02,2106.0,2770.0,1961.57,131.0,1503.02,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP20CLETB,KXNFLGAME-26SEP20CLETB-CLE,,TB,CLE,2026-09-20T20:00:00Z,away,0.26,0.28,0.27,0.02,3422.0,2100.0,2517.13,294.41,1638.33,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP20CLETB,KXNFLGAME-26SEP20CLETB-TB,,TB,CLE,2026-09-20T20:00:00Z,home,0.72,0.73,0.725,0.01,1317.0,6024.95,2390.84,797.91,2313.49,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP20GBNYJ,KXNFLGAME-26SEP20GBNYJ-GB,,NYJ,GB,2026-09-20T20:00:00Z,away,0.68,0.7,0.69,0.02,9.93,8915.0,2828.98,229.69,2677.68,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP20GBNYJ,KXNFLGAME-26SEP20GBNYJ-NYJ,,NYJ,GB,2026-09-20T20:00:00Z,home,0.3,0.32,0.31,0.02,2561.05,1309.0,1869.87,334.56,1348.32,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP20INDKC,KXNFLGAME-26SEP20INDKC-IND,,KC,IND,2026-09-21T03:20:00Z,away,0.27,0.28,0.275,0.01,137.0,5523.0,7360.45,387.63,4369.91,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP20INDKC,KXNFLGAME-26SEP20INDKC-KC,,KC,IND,2026-09-21T03:20:00Z,home,0.71,0.73,0.72,0.02,4440.5,2315.92,1257.23,119.94,925.67,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP20JACDEN,KXNFLGAME-26SEP20JACDEN-JAC,,DEN,JAX,2026-09-20T23:05:00Z,away,0.41,0.43,0.42,0.02,721.3,4502.83,940.79,190.38,615.13,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP20JACDEN,KXNFLGAME-26SEP20JACDEN-DEN,,DEN,JAX,2026-09-20T23:05:00Z,home,0.57,0.59,0.58,0.02,1016.95,4104.0,2088.7,188.53,1643.32,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP20LVLAC,KXNFLGAME-26SEP20LVLAC-LV,,LAC,LV,2026-09-20T23:05:00Z,away,0.2,0.21,0.20500000000000002,0.01,682.07,1731.75,13170.53,5289.11,11266.09,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP20LVLAC,KXNFLGAME-26SEP20LVLAC-LAC,,LAC,LV,2026-09-20T23:05:00Z,home,0.79,0.8,0.795,0.01,561.0,3205.61,11504.93,6532.69,11148.06,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP20MIASF,KXNFLGAME-26SEP20MIASF-MIA,,SF,MIA,2026-09-20T23:25:00Z,away,0.13,0.15,0.14,0.02,1275.33,1940.85,14549.04,1628.09,9757.44,active,kalshi,2026-09-10T17:59:11.394061+00:00
nfl,NFL,KXNFLGAME-26SEP20MIASF,KXNFLGAME-26SEP20MIASF-SF,,SF,MIA,2026-09-20T23:25:00Z,home,0.86,0.87,0.865,0.01,504.74,7638.09,5558.4,1542.34,3708.63,active,kalshi,2026-09-10T17:59:11.394061+00:00
